order_date,invoice_no,customer_id,customer,product_id,product,category,segment,quantity,unit_cost,unit_price,revenue,cost,margin,ship_date
2026-08-03,425,241,  Dazzling Suppliers of Graniteton ,116,Immaculate Legal Size Paper,copy paper,segA,2,59,81.42,162.84,118,44.84,2026-08-04
2026-08-03,426,245,Dazzling Keepers of Canyonfield,,Pristine Bathroom Tissue,paper & tissue,segA,3,19,27.74,83.22,57,26.22,2026-08-04
2026-08-03,426,245,Dazzling Keepers of Canyonfield,10,  Pristine 2-Ply Toilet Paper ,paper & tissue,segA,1,26,34.32,34.32,26,8.32,2026-08-04
03/08/2026,426,245,Dazzling Keepers of Canyonfield,15,Sparkling 2-Ply Toilet Paper,paper & tissue,segA,2,43,62.35,124.7,86,38.7,2026-08-04
2026-08-03,426,245,Dazzling Keepers of Canyonfield,21,Glossy Facial Tissues,paper & tissue,segA,2,47,62.04,124.08,94,30.08,2026-08-04
2026-08-03,426,245,Dazzling Keepers of Canyonfield,22,Sparkling Pocket Tissues,paper & tissue,segA,3,41,55.35,166.05,123,43.05,2026-08-04
2026-08-03,426,245,Dazzling Keepers of Canyonfield,24,Sparkling Pocket Tissues,paper & tissue,segA,1,18,25.56,25.56,18,7.56,2026-08-04
2026-08-03,426,245,Dazzling Keepers of Canyonfield,78,Glossy Creamers,breakroom supplies,segA,13,27,40.5,526.5,351,175.5,2026-08-04
2026-08-03,426,245,Dazzling Keepers of Canyonfield,90,Dazzling Instant Soups,breakroom supplies,segA,1,24,41.76,41.76,24,17.76,2026-08-04
2026-08-03,426,,Dazzling Keepers of Canyonfield,91,Glossy Microwave Popcorn,breakroom supplies,segA,2,29,60.9,121.8,58,63.8,2026-08-04
2026-08-03,426,245,Dazzling Keepers of Canyonfield,111,Glossy Recycled Paper,copy paper,segA,5,54,86.4,432,270,162,2026-08-04
2026-08-03,426,245,Dazzling Keepers of Canyonfield,,Sparkling Letter Size Paper,copy paper,segA,4,46,67.16,268.64,184,84.64,04/08/2026
2026-08-03,426,245,Dazzling Keepers of Canyonfield,114,Glossy Recycled Paper,copy paper,,3,32,46.4,139.2,96,43.2,2026-08-04
,426,245,Dazzling Keepers of Canyonfield,120,Sparkling Letter Size Paper,copy paper,segA,5,45,67.95,339.75,225,114.75,2026-08-04
2026-08-03,427,247,Pristine Sanitizers of Mapleport,20,Gleaming Roll Paper Towels,paper & tissue,segD,2,28,44.8,89.6,56,33.6,2026-08-04
08/03/2026,427,247,Pristine Sanitiezrs of Mapleport,28,Immaculate Binder Clips,office products,segA,18,29,40.89,736.02,522,214.02,2026-08-04
2026-08-03,427,247,Pristine Sanitizers of Mapleport,42,Polished Markers,office products,segA,92,28,36.4,3348.8,2576,772.8,2026-08-04
2026-08-03,427,247,Pristine Sanitizers of Mapleport,44,,office products,segA,18,34,53.04,954.72,612,342.72,2026-08-04
2026-08-03,427,247,Pristine Sanitizers of Mapleport,45,Immaculate Staplers,office products,segA,10,50,67,670,500,170,2026-08-04
2026-08-03,427,247,Pristine Sanitizers of Mapleport,46,Spotless Desk Organizers,  office products ,segA,7,33,51.48,360.36,231,129.36,2026-08-04
2026-08-03,427,247,Pristine Sanitizers of Mapleport,48,Fresh Desk Organizers,office products,segA,3,29,46.11,138.33,87,51.33,2026-08-04
2026-08-03,427,247,  Pristine Sanitizers of Mapleport ,62,Glossy Air Freshener,cleaning spuplies,segC,2,20,40,80,40,40,2026-08-04
2026-08-03,427,247,Pristine Sanitizers of Mapleport,99,Glossy Letter Size Paper,copy paper,segA,21,57,79.23,1663.83,1197,466.83,2026-08-04
2026-08-03,427,247,Pristine Sanitizers of Mapleport,100,Dazzling Legal Size Paper,copy paper,segA,9,24,34.56,311.04,216,95.04,2026-08-04
2026-08-03,427,247,Pristine Sanitizers of Mapleport,102,Sleek Resume Paper,copy paper,segA,11,26,36.92,406.12,286,120.12,2026-08-04
2026-08-03,427,247,Pristine Sanitizers of Mapleport,104,Gleaming Glossy Photo Paper,copy paper,segA,7,52,81.12,567.84,364,203.84,2026-08-04
2026-08-03,427,247,Pristine Sanitizers of Mapleport,118,Sparkling Cardstock,copy paper,seAg,47,37,41.07,1930.29,1739,191.29,2026-08-04
2026-08-03,,247,Pristine Sanitizers of Mapleport,119,Immaculate Letter Size Paper,copy paper,segA,15,44,57.64,864.6,660,204.6,2026-08-04
2026-08-03,428,,Immaculate Suppliers of Riverburg,26,  Radiant Sticky Notes ,office products,segA,3,34,49.3,147.9,102,45.9,2026-08-04
2026-08-03,428,251,  Immaculate Suppliers of Riverburg ,28,Immaculate Binder Clips,office products,segA,3,29,45.24,135.72,87,48.72,2026-08-04
2026-08-03,428,251,Immaculate Suppliers of Riverburg,41,Dazzling File Folders,office products,segA,10,46,59.8,598,460,138,2026-08-04
08/03/2026,428,251,Immaculate Suppliers of Riverburg,42,Polished Markers,office products,segA,8,28,36.4,291.2,224,67.2,08-04-2026
2026-08-03,428,251,Immaculate Suppliers of Riverburg,43,Fresh File Folders,office products,segA,32,50,63.5,2032,1600,432,2026-08-04
2026-08-03,428,251,Immaculate Suppliers of Riverburg,44,Gleaming Recycled Paper,office products,,3,34,45.22,135.66,102,33.66,2026-08-04
2026-08-03,428,251,Immaculate Suppliers of Riverburg,57,Glossy All-Purpose Cleaner,cleaning supplies,segA,2,51,95.88,191.76,102,89.76,
2026-08-03,428,251,Immaculate Suppliers of Riverburg,60,Polished Degreaser,cleaning supplies,segA,1,26,43.16,43.16,26,17.16,08-04-2026
2026-08-03,428,,Immaculate Suppliers of Riverburg,61,  Pristine Degreaser ,cleaning supplies,segA,2,50,88,176,100,76,2026-08-04
2026-08-03,,251,Immaculate Suppliers of Riverburg,66,Radiant Glass Cleaner,cleaning supplies,segA,1,21,33.6,33.6,21,12.6,2026-08-04
2026-08-03,428,251,  Immaculate Suppliers of Riverburg ,67,Sleek Citrus Cleaner,cleaning supplies,segA,,39,73.71,73.71,39,34.71,2026-08-04
08/03/2026,428,251,Immaculate Suppliers of Riverburg,94,Pristine Instant Soups,,segB,1,7,13.72,13.72,7,6.72,2026-08-04
2026-08-03,428,251,Immaculate Suppliers of Riverburg,99,Glossy Letter Size Paper,copy paper,segA,6,57,90.06,540.36,342,198.36,08-04-2026
2026-08-03,428,251,Immaculate Suppliers of Riverburg,100,Dazzling Legal Size Paper,copy paper,segA,3,24,37.44,112.32,72,40.32,2026-08-04
2026-08-03,428,251,Immaculate Suppliers of Riverburg,101,Radiant Colored Paper,copy paper,segA,6,60,,500.4,360,140.4,
2026-08-03,428,251,Immaculate Suppliers of Riverburg,104,Gleaming Glossy Photo Paper,copy paper,segA,3,52,72.28,216.84,156,60.84,2026-08-04
2026-08-03,428,251,Immaculate Suppliers of Riverburg,106,Sleek Resume Paper,copy paper,segA,3,48,72.48,217.44,144,73.44,2026-08-04
2026-08-03,428,251,Immaculate Suppliers of Riverburg,108,  Dazzling Cardstock ,copy paper,  segA ,6,21,28.77,172.62,126,46.62,2026-08-04
2026-08-03,,251,,109,Immaculate Resume Paper,copy paper,segA,1,31,43.4,43.4,31,12.4,04/08/2026
2026-08-03,428,251,Immaculate Suppliers of Riverburg,112,Sparkling Letter Size Paper,copy paper,segA,3,46,71.3,213.9,138,75.9,2026-08-04
2026-08-03,428,251,Immaculate Suppliers of Riverburg,118,Sparkling Cardstock,copy paper,segA,,37,54.02,216.08,148,68.08,04/08/2026
2026-08-03,429,264,Dazzling Stewards of Graniteburg,2,Glossy Party Napkins,paper & tissue,segA,4,29,42.34,169.36,116,53.36,2026-08-04
03/08/2026,429,264,,3,Sparkling Party Napkins,paper & tissue,segA,3,21,28.98,86.94,63,23.94,2026-08-04
2026-08-03,429,264,Dazzling Stewards of Graniteburg,5,Polished Kitchen Towels,paper & tissue,segA,4,35,52.15,208.6,140,68.6,2026-08-04
2026-08-03,429,264,Dazzling Stewards of Graniteburg,10,Pristine 2-Ply Toilet Ppaer,paper & tissue,segA,4,26,38.74,154.96,104,50.96,2026-08-04
,429,264,Dazzling Stewards of Graniteburg,19,Fresh Party Napkins,paper & tissue,,2,45,64.8,129.6,90,39.6,2026-08-04
2026-08-03,429,264,Dazzling Stewards of Graniteburg,35,Dazzling Staplers,office products,segA,3,27,36.18,108.54,81,27.54,2026-08-04
08/03/2026,429,264,Dazzling Stewards of Graniteburg,36,Glossy Staplers,office products,segA,3,50,66.5,199.5,150,49.5,2026-08-04
08-03-2026,429,264,Dazzling Stewards of Graniteburg,37,Bright Recycled Paper,  office products ,,3,24,37.92,113.76,72,41.76,2026-08-04
2026-08-03,429,264,Dazzling Stewards of Graniteburg,39,Immaculate Sticky Notes,office products,segA,6,34,52.36,314.16,204,110.16,2026-08-04
2026-08-03,429,264,,41,Dazzling File Folders,office products,segA,8,46,53.82,430.56,368,62.56,2026-08-04
2026-08-03,429,264,Dazzling Stewards of Graniteburg,43,Fresh File Folders,office products,segA,2,50,74.5,149,100,49,
2026-08-03,429,264,Dazzling Stewards of Graniteburg,70,Sleek Air Freshener,cleaning supplies,segB,57,33,52.8,3009.6,1881,1128.6,2026-08-04
2026-08-03,430,276,Dazzling Wholesalers of Gardenhaven,20,Gleaming Roll Paper Towels,paper & tissue,segC,1,28,39.48,39.48,28,11.48,2026-08-04
2026-08-03,430,276,Dazzling Wholesalers of Gardenhaven,,Dazzling Binder Clips,office products,segC,2,45,73.35,146.7,90,56.7,2026-08-04
2026-08-03,430,276,Dazzling Wholesalers of Gardenhaven,59,Spotless All-Purpose Cleaner,cleaning supplies,segA,1,47,79.43,79.43,47,32.43,08-04-2026
2026-08-03,430,276,Dazzling Wholesalers of Gardenhaven,63,Polished Glass Cleaner,cleaning supplies,segA,1,42,71.4,71.4,42,29.4,2026-08-04
2026-08-03,430,276,Dazzling Wholesalers of Gardenhaven,67,Sleek Citrus Cleaner,cleaning supplies,segA,1,39,62.4,62.4,39,23.4,2026-08-04
2026-08-03,430,276,Dazzling Wholesalers of Gardenhaven,73,Spotless Creamers,breakroom supplies,segB,1,18,34.56,34.56,18,16.56,2026-08-04
2026-08-03,430,276,Dazzling Wholesalers of Gardenhaven,88,Gleaming Coffee Beans,breakroom supplies,segB,1,18,36.72,36.72,18,18.72,2026-08-04
2026-08-03,430,276,Dazzling Wholesalers of Gardenhaven,118,Sparkling Cardstock,copy paper,segB,1,37,56.24,56.24,37,19.24,2026-08-04
2026-08-03,430,276,,120,Sparkling Letter Size Paper,copy paper,segB,2,45,68.85,137.7,90,47.7,2026-08-04
2026-08-03,431,281,Sparkling Maintainers of Graniteville,4,Bright Bathroom Tissue,paper & tissue,segD,1,26,43.68,43.68,26,17.68,2026-08-04
2026-08-03,432,289,Spotless Custodians of Forestfield,25,Dazzling Binder Clips,office products,segA,,45,59.85,718.2,540,178.2,2026-08-18
2026-08-03,432,289,,27,Sparkling Sticky Notes,office products,segA,8,43,60.2,481.6,344,137.6,18/08/2026
2026-08-03,432,289,Spotless Custodians of Forestfield,29,  Dazzling Paper Clips ,office products,segA,14,37,56.24,,518,269.36,2026-08-18
2026-08-03,432,289,Spotless Custodians of Forestfield,41,Dazzling File Folders,office products,segA,15,46,63.02,945.3,690,255.3,2026-08-18
2026-08-03,432,289,Spotless Custodians of Forestfield,44,Gleaming Recycled Paper,office products,segA,9,34,48.28,434.52,306,128.52,2026-08-18
08-03-2026,432,289,Spotless Custodians of Forestfield,48,Fresh Desk Organizers,office products,segA,12,29,40.02,480.24,,132.24,2026-08-18
2026-08-03,,289,Spotless Custodians of Forestfield,52,Spotless Air Freshener,cleaning supplies,,8,49,80.36,642.88,392,250.88,2026-08-18
2026-08-03,432,289,Spotless Custodians of Forestfield,55,Spotless Floor Cleaner,cleaning supplise,segA,9,29,51.62,464.58,261,203.58,2026-08-18
2026-08-03,432,289,Spotless Custodians of Forestfield,58,Spotless Floor Cleaner,cleaning supplies,segA,13,31,58.9,765.7,403,362.7,2026-08-18
2026-08-03,432,289,Spotless Custodians of Forestfield,64,Bright Glass Cleaner,cleaning supplies,,2,32,59.84,119.68,64,55.68,2026-08-18
03/08/2026,432,289,Spotless Custodians of Forestfield,67,Sleek Citrus Cleaner,cleaning supplies,segA,8,39,68.25,546,312,234,2026-08-18
2026-08-03,432,289,Spotless Custodians of Forestfield,71,Spotless Glass Cleaner,cleaning supplies,segA,6,31,56.42,338.52,186,,2026-08-18
2026-08-03,432,289,Spotless Custodians of Forestfield,,Gleaming Glass Cleaner,cleaning supplies,segA,3,23,39.56,118.68,69,49.68,2026-08-18
2026-08-03,432,289,Spotless Custodians of Forestfield,73,Spotless Creamers,breakroom supplies,segA,5,18,35.1,175.5,90,85.5,2026-08-18
2026-08-03,432,289,Spotless Custodians of Forestfield,74,Pristine Energy Drinks,breakroom supplies,segA,4,15,30.3,121.2,60,61.2,2026-08-18
2026-08-03,432,289,Spotless Custodians of Forestfield,79,Immaculate Microwave Popcorn,breakroom supplies,segA,6,25,45,270,150,120,2026-08-18
2026-08-03,432,289,Spotless Custodians of Forestfield,81,Polished Stirrers,breakroom supplies,segA,9,22,42.24,380.16,198,182.16,2026-08-18
2026-08-03,432,289,Spotless Custodians of Foerstfield,,Pristine Granola Bars,breakroom supplies,segA,5,26,53.82,269.1,130,139.1,2026-08-18
2026-08-03,432,289,Spotless Custodians of Forestfield,85,Sparkling Microwave Popcorn,breakroom supplies,segA,34,12,18,612,408,204,2026-08-18
2026-08-03,432,289,Spotless Custodians of Forestfield,91,Glossy Microwave Popcorn,breakroom suplpies,segA,4,29,54.23,216.92,116,100.92,2026-08-18
2026-08-03,432,289,Soptless Custodians of Forestfield,96,Dazzling Disposable Cups,breakroom supplies,segA,5,19,39.9,199.5,,104.5,2026-08-18
2026-08-03,433,291,  Spotless Suppliers of Canyonville ,28,Immaculate Binder Clips,office products,segA,16,29,31.9,510.4,464,46.4,2026-08-04
2026-08-03,433,291,  Spotless Suppliers of Canyonville ,32,Bright Desk Organizers,office products,segA,1,44,66.44,66.44,44,22.44,2026-08-04
2026-08-03,433,291,Spotless Suppliers of Canyonville,37,Bright Recycled Paper,office products,segA,1,24,36.48,36.48,24,12.48,2026-08-04
03/08/2026,433,291,Spotless Suppliers of Canyonville,40,Immaculate Markers,office products,segA,3,34,53.04,159.12,102,57.12,2026-08-04
,433,291,Spotless Suppliers of Canyonville,41,Dazzling File Folders,office products,segA,1,46,63.02,63.02,46,17.02,2026-08-04
2026-08-03,433,291,Spotless Suppliers of Canyonville,45,Immaculate Staplers,office products,seAg,4,50,66.5,266,200,66,2026-08-04
2026-08-03,,291,Spotless Suppliers of Canyonville,64,Bright Glass Cleaner,cleaning supplies,segA,1,32,59.84,59.84,32,27.84,2026-08-04
2026-08-03,,291,Spotless Suppliers of Canyonville,70,Sleek Air Freshener,cleaning supplies,segA,2,33,61.38,122.76,66,56.76,2026-08-04
2026-08-03,433,291,Spotless Suppliers of Canyonville,74,Pristine Energy Drinks,breakroom supplies,segA,1,15,31.2,31.2,15,16.2,2026-08-04
2026-08-03,433,291,Spotless Suppliers of Canyonville,95,Bright Disposable Cups,breakroom supplies,segA,1,13,25.61,25.61,13,12.61,2026-08-04
08/03/2026,433,291,Spotless Suppliers of Canyonville,116,Immaculate Legal Size Paper,copy paper,,2,59,84.96,169.92,118,51.92,2026-08-04
2026-08-03,433,291,Spotless Suppliers of Canyonville,119,Immaculate Letter Size Paper,copy paper,segC,1,44,65.56,65.56,44,21.56,2026-08-04
2026-08-03,434,294,Sleek Sanitizers of Mounthaven,23,Dazzling Roll Paper Towels,paper & tsisue,segD,4,40,66,264,160,104,2026-08-04
2026-08-03,434,,Sleek Sanitizers of Mounthaven,62,Glossy Air Freshener,cleaning supplies,segB,2,20,34.8,69.6,40,29.6,2026-08-04
2026-08-03,,294,Sleek Sanitizers of Mounthaven,87,Glossy Tea Selection,breakroom supplies,segD,1,11,22.66,22.66,11,11.66,2026-08-04
2026-08-03,434,294,Sleek Sanitizers of Mounthaven,101,Radiant Colored Paper,copy paper,segA,12,60,78.6,943.2,720,223.2,08-04-2026
2026-08-03,434,294,Sleek Sanitizers of Mounthaven,103,Spotless Colored Paper,copy paper,segA,18,45,70.2,1263.6,810,453.6,2026-08-04
2026-08-03,434,294,Sleek Sanitizers of Mounthaven,116,Immaculate Legal Size Paper,copy paper,,15,59,79.65,1194.75,885,309.75,2026-08-04
08-03-2026,434,294,Sleek Sanitizers of Mounthaven,117,  Dazzling Graph Paper ,copy paper,segA,19,51,67.32,1279.08,969,310.08,2026-08-04
2026-08-03,434,,Sleek Sanitizers of Mounthaven,118,Sparkling Cardstock,copy paper,segA,5,37,50.32,251.6,185,66.6,2026-08-04
31/07/2026,435,18,Bright Suppliers of Cedarfield,,Fresh File Folders,,segB,22,50,75,1650,1100,550,2026-08-03
2026-07-31,435,18,Bright Suppliers of Cedarfield,97,Sparkling Legal Size Paper,copy paper,  segA ,36,39,55.38,1993.68,1404,589.68,08-03-2026
2026-07-31,435,18,Bright Suppliers of Cedarfield,101,Radiant Colored Paper,copy paper,segA,23,60,82.8,1904.4,1380,524.4,2026-08-03
2026-07-31,435,18,Bright Suppliers of Cedarfield,106,Sleek Resume Paper,copy paper,segA,55,48,72.48,3986.4,2640,1346.4,03/08/2026
31/07/2026,435,18,Bright Suppliers of Cedarfield,113,Polished Recycled Paepr,copy paper,segA,34,36,49.32,1676.88,1224,452.88,2026-08-03
2026-07-31,435,18,Bright Suppliers of Cedarfield,118,Sparkling Cardstock,copy paper,segA,80,37,55.5,4440,2960,1480,2026-08-03
2026-07-31,436,,Sparkling Maintainers of Cedarwood,4,Bright Bathroom Tissue,paper & tissue,segA,2,26,38.74,77.48,52,25.48,2026-08-10
2026-07-31,436,43,Sparkling Maintainers of Cedarwood,11,Fresh Lunch Napkins,paper & tissue,segA,1,21,27.51,27.51,21,6.51,2026-08-10
2026-07-31,436,43,Sparkling Maintainers of Cedarwood,22,Sparkling Pocket Tissues,paper & tissue,segA,,41,58.22,232.88,164,68.88,2026-08-10
31/07/2026,436,43,Sparkling Maintainers of Cedarwood,40,Immaculate Markers,office products,segB,1,34,51.68,51.68,34,17.68,2026-08-10
2026-07-31,436,43,Sparkling Maintainers of Cedarwood,45,Immaculate Staplers,office products,  segB ,1,50,70,,50,20,08-10-2026
2026-07-31,436,43,Sparkling Maintainerso f Cedarwood,51,Bright Glass Cleaner,cleaning supplies,segA,,26,46.8,93.6,52,41.6,2026-08-10
2026-07-31,436,43,Sparkling Maintainers of Cedarwood,52,Spotless Air Freshener,cleaning supplies,segA,2,49,88.69,177.38,98,79.38,2026-08-10
2026-07-31,436,43,Sparkling Maintainers of Cedarwood,54,Dazzling Floor Cleaner,cleaning supplies,segA,1,45,75.6,75.6,45,30.6,
2026-07-31,436,43,Sparkling Maintainers of Cedarwood,57,Glossy All-Purpose Cleaner,cleaning supplies,segA,1,51,,90.78,51,39.78,2026-08-10
2026-07-31,436,43,Sparkling Maintainers of Cedarwood,60,Polished Degreaser,cleaning supplies,segA,1,26,49.4,49.4,26,23.4,2026-08-10
2026-07-31,436,43,Sparkling Maintainers of Cedarwood,,  Glossy Air Freshener ,cleaning supplies,segA,1,20,37,37,20,17,08-10-2026
2026-07-31,436,43,Sparkling Maintainers of Cedarwood,68,Dazzling Disinfectant Wipes,cleaning supplies,segA,22,54,81,,1188,594,10/08/2026
2026-07-31,,43,Sparkling Maintainers of Cedarwood,70,Sleek Air Freshener,cleaning supplies,segA,1,,56.1,56.1,33,23.1,2026-08-10
2026-07-31,436,43,  Sparkling Maintainers of Cedarwood ,82,,breakroom supplies,segB,1,26,49.4,49.4,26,23.4,2026-08-10
07/31/2026,436,43,Sparkling Maintainers of Cedarwood,99,Glossy Letter Size Paper,copy paper,  segB ,1,57,95.76,95.76,57,38.76,2026-08-10
2026-07-31,436,43,Sparkling Maintainers of Cedarwood,120,Sparkling Letter Size Paper,copy paper,segB,1,45,,65.7,45,20.7,2026-08-10
2026-07-31,437,44,Gleaming Stewards of Mountdale,16,Dazzling Bathroom Tissue,paper & tissue,segD,4,42,73.5,294,,126,2026-08-03
2026-07-31,437,44,Gleaming Stewards of Mountdale,37,Bright Recycled Paper,office products,segB,3,24,39.6,118.8,72,46.8,2026-08-03
2026-07-31,437,44,Gleaming Stewards of Mountdale,55,Spotless Floor Cleaner,cleaning supplies,,5,29,50.17,250.85,145,105.85,08/03/2026
2026-07-31,437,44,Gleaming Stewards of Mountdale,57,Glossy All-Purpose Cleaner,cleaning supplies,segB,3,51,94.35,283.05,153,130.05,
2026-07-31,437,44,Gleaming Stewards of Mountdale,93,Gleaming Microwave Popcorn,breakroom supplies,segD,1,20,44.8,44.8,20,24.8,08/03/2026
2026-07-31,437,44,Gleaming Stewards of Mountdale,96,Dazzling Disposable Cups,breakroom suplpies,segD,1,19,43.51,43.51,19,24.51,2026-08-03
,437,44,Gleaming Stewards of Mountdale,101,Radiant Colored Paper,copy paper,segA,18,60,95.4,1717.2,1080,637.2,2026-08-03
2026-07-31,437,44,Gleaming Stewards of Mountdale,103,Spotless Colored Paper,copy paper,segA,,45,58.95,294.75,225,69.75,2026-08-03
2026-07-31,437,44,Gleaming Stewards of Mountdale,108,Dazzling Cardstock,copy paper,segA,26,21,,720.72,546,174.72,2026-08-03
2026-07-31,438,57,Spotless Janitors of Granitewood,52,Spotless Air Freshener,cleaning supplies,segA,1,49,85.26,85.26,49,36.26,2026-08-03
,438,57,,54,Dazzling Floor Cleaner,cleaning supplies,segA,1,45,85.5,85.5,45,40.5,2026-08-03
2026-07-31,438,57,Spotless Janitors of Granitewood,56,Pristine Citrus Cleaner,cleaning supplies,segA,1,,82.08,82.08,48,34.08,2026-08-03
2026-07-31,438,57,Spotless Janitors of Granitewood,63,Polished Glass Cleaner,cleaning supplies,segA,1,42,77.28,77.28,42,35.28,2026-08-03
2026-07-31,438,57,Spotless Janitors of Granitewood,68,Dazzling Disinfectant Wipes,cleaning supplies,  segA ,1,54,97.2,97.2,54,43.2,2026-08-03
2026-07-31,438,57,Spotless Janitors of Granitewood,70,Sleek Air Freshener,cleaning supplies,segA,2,33,59.4,118.8,66,52.8,2026-08-03
2026-07-31,438,57,Spotless Janitors of Graintewood,72,Gleaming Glass Cleaner,cleaning supplies,segA,1,23,41.86,41.86,23,18.86,2026-08-03
2026-07-31,438,57,Spotless Janitors of Granitewood,120,Sparkling Letter Size Paper,copy paper,segC,1,45,63.45,63.45,45,18.45,2026-08-03
2026-07-31,439,58,Spotless Facilities of Lakeport,66,Radiant Glass Cleaner,cleaning supplies,segD,,21,40.11,40.11,21,19.11,2026-08-10
